"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","RENEWABLE","TOT","KTOE","A","2014",10305.0997,
"FIN","RENEWABLE","TOT","KTOE","A","2015",10488.9791,
"FIN","RENEWABLE","TOT","KTOE","A","2016",10635.261,
"FIN","RENEWABLE","TOT","KTOE","A","2017",11238.1076,
"FIN","RENEWABLE","TOT","KTOE","A","2018",11494.2664,
"FIN","RENEWABLE","TOT","KTOE","A","2019",11566.8059,
"FRA","RENEWABLE","TOT","KTOE","A","1960",3515.6492,
"FRA","RENEWABLE","TOT","KTOE","A","1961",3329.1488,
"FRA","RENEWABLE","TOT","KTOE","A","1962",3117.8848,
"FRA","RENEWABLE","TOT","KTOE","A","1963",3784.1788,
"FRA","RENEWABLE","TOT","KTOE","A","1964",3026.6552,
"FRA","RENEWABLE","TOT","KTOE","A","1965",4030.5245,
"FRA","RENEWABLE","TOT","KTOE","A","1966",4488.1341,
"FRA","RENEWABLE","TOT","KTOE","A","1967",3918.9166,
"FRA","RENEWABLE","TOT","KTOE","A","1968",4370.9372,
"FRA","RENEWABLE","TOT","KTOE","A","1969",4591.3155,
"FRA","RENEWABLE","TOT","KTOE","A","1970",14282.3589,
"FRA","RENEWABLE","TOT","KTOE","A","1971",13666.3275,
"FRA","RENEWABLE","TOT","KTOE","A","1972",13781.499,
"FRA","RENEWABLE","TOT","KTOE","A","1973",13938.5257,
"FRA","RENEWABLE","TOT","KTOE","A","1974",13728.37,
"FRA","RENEWABLE","TOT","KTOE","A","1975",14394.6308,
"FRA","RENEWABLE","TOT","KTOE","A","1976",13016.2129,
"FRA","RENEWABLE","TOT","KTOE","A","1977",15546.1737,
"FRA","RENEWABLE","TOT","KTOE","A","1978",15143.6371,
"FRA","RENEWABLE","TOT","KTOE","A","1979",15263.3133,
"FRA","RENEWABLE","TOT","KTOE","A","1980",14681.1072,
"FRA","RENEWABLE","TOT","KTOE","A","1981",14617.5791,
"FRA","RENEWABLE","TOT","KTOE","A","1982",14664.8657,
"FRA","RENEWABLE","TOT","KTOE","A","1983",15496.4842,
"FRA","RENEWABLE","TOT","KTOE","A","1984",15369.6235,
"FRA","RENEWABLE","TOT","KTOE","A","1985",16274.2286,
"FRA","RENEWABLE","TOT","KTOE","A","1986",16070.8989,
"FRA","RENEWABLE","TOT","KTOE","A","1987",17308.2498,
"FRA","RENEWABLE","TOT","KTOE","A","1988",17118.4628,
"FRA","RENEWABLE","TOT","KTOE","A","1989",14386.7632,
"FRA","RENEWABLE","TOT","KTOE","A","1990",15224.29,
"FRA","RENEWABLE","TOT","KTOE","A","1991",17144.8442,
"FRA","RENEWABLE","TOT","KTOE","A","1992",17815.0014,
"FRA","RENEWABLE","TOT","KTOE","A","1993",17053.4622,
"FRA","RENEWABLE","TOT","KTOE","A","1994",17239.5101,
"FRA","RENEWABLE","TOT","KTOE","A","1995",17035.243,
"FRA","RENEWABLE","TOT","KTOE","A","1996",17229.5987,
"FRA","RENEWABLE","TOT","KTOE","A","1997",16167.0947,
"FRA","RENEWABLE","TOT","KTOE","A","1998",16016.3445,
"FRA","RENEWABLE","TOT","KTOE","A","1999",16522.6867,
"FRA","RENEWABLE","TOT","KTOE","A","2000",15738.7384,
"FRA","RENEWABLE","TOT","KTOE","A","2001",16586.3791,
"FRA","RENEWABLE","TOT","KTOE","A","2002",15014.5165,
"FRA","RENEWABLE","TOT","KTOE","A","2003",15457.9121,
"FRA","RENEWABLE","TOT","KTOE","A","2004",15716.4464,
"FRA","RENEWABLE","TOT","KTOE","A","2005",15730.0602,
"FRA","RENEWABLE","TOT","KTOE","A","2006",15377.1252,
"FRA","RENEWABLE","TOT","KTOE","A","2007",16650.6225,
"FRA","RENEWABLE","TOT","KTOE","A","2008",18729.5345,
"FRA","RENEWABLE","TOT","KTOE","A","2009",18894.6499,
"FRA","RENEWABLE","TOT","KTOE","A","2010",20997.4182,
"FRA","RENEWABLE","TOT","KTOE","A","2011",18062.8335,
"FRA","RENEWABLE","TOT","KTOE","A","2012",21176.9792,
"FRA","RENEWABLE","TOT","KTOE","A","2013",23478.8533,
"FRA","RENEWABLE","TOT","KTOE","A","2014",21944.7665,
"FRA","RENEWABLE","TOT","KTOE","A","2015",22579.8652,
"FRA","RENEWABLE","TOT","KTOE","A","2016",24231.3684,
"FRA","RENEWABLE","TOT","KTOE","A","2017",23697.1007,
"FRA","RENEWABLE","TOT","KTOE","A","2018",25597.5436,
"FRA","RENEWABLE","TOT","KTOE","A","2019",25787.3014,
"DEU","RENEWABLE","TOT","KTOE","A","1960",1034.7377,
"DEU","RENEWABLE","TOT","KTOE","A","1961",1025.1075,
"DEU","RENEWABLE","TOT","KTOE","A","1962",980.7395,
"DEU","RENEWABLE","TOT","KTOE","A","1963",962.5107,
"DEU","RENEWABLE","TOT","KTOE","A","1964",952.3646,
"DEU","RENEWABLE","TOT","KTOE","A","1965",1226.3972,
"DEU","RENEWABLE","TOT","KTOE","A","1966",1359.0714,
"DEU","RENEWABLE","TOT","KTOE","A","1967",1316.509,
"DEU","RENEWABLE","TOT","KTOE","A","1968",1343.0782,
"DEU","RENEWABLE","TOT","KTOE","A","1969",1127.601,
"DEU","RENEWABLE","TOT","KTOE","A","1970",4044.2151,
"DEU","RENEWABLE","TOT","KTOE","A","1971",3696.8807,
"DEU","RENEWABLE","TOT","KTOE","A","1972",3834.776,
"DEU","RENEWABLE","TOT","KTOE","A","1973",3811.9757,
"DEU","RENEWABLE","TOT","KTOE","A","1974",4396.938,
"DEU","RENEWABLE","TOT","KTOE","A","1975",4307.5571,
"DEU","RENEWABLE","TOT","KTOE","A","1976",4074.5391,
"DEU","RENEWABLE","TOT","KTOE","A","1977",4456.358,
"DEU","RENEWABLE","TOT","KTOE","A","1978",4539.8109,
"DEU","RENEWABLE","TOT","KTOE","A","1979",4556.3963,
"DEU","RENEWABLE","TOT","KTOE","A","1980",5405.6894,
"DEU","RENEWABLE","TOT","KTOE","A","1981",5773.4068,
"DEU","RENEWABLE","TOT","KTOE","A","1982",6057.8055,
"DEU","RENEWABLE","TOT","KTOE","A","1983",5959.6302,
"DEU","RENEWABLE","TOT","KTOE","A","1984",6281.0118,
"DEU","RENEWABLE","TOT","KTOE","A","1985",6255.7466,
"DEU","RENEWABLE","TOT","KTOE","A","1986",5417.7941,
"DEU","RENEWABLE","TOT","KTOE","A","1987",5370.6841,
"DEU","RENEWABLE","TOT","KTOE","A","1988",5689.6389,
"DEU","RENEWABLE","TOT","KTOE","A","1989",5371.3337,
"DEU","RENEWABLE","TOT","KTOE","A","1990",5313.4327,
"DEU","RENEWABLE","TOT","KTOE","A","1991",5069.4612,
"DEU","RENEWABLE","TOT","KTOE","A","1992",5365.778,
"DEU","RENEWABLE","TOT","KTOE","A","1993",5478.953,
"DEU","RENEWABLE","TOT","KTOE","A","1994",5777.9545,
"DEU","RENEWABLE","TOT","KTOE","A","1995",5976.8415,
"DEU","RENEWABLE","TOT","KTOE","A","1996",6164.5457,
"DEU","RENEWABLE","TOT","KTOE","A","1997",7122.1552,
"DEU","RENEWABLE","TOT","KTOE","A","1998",7684.8191,
"DEU","RENEWABLE","TOT","KTOE","A","1999",7964.1109,
"DEU","RENEWABLE","TOT","KTOE","A","2000",8983.3047,
"DEU","RENEWABLE","TOT","KTOE","A","2001",9636.3725,
"DEU","RENEWABLE","TOT","KTOE","A","2002",10782.7313,
"DEU","RENEWABLE","TOT","KTOE","A","2003",13761.9938,
"DEU","RENEWABLE","TOT","KTOE","A","2004",16008.2356,
"DEU","RENEWABLE","TOT","KTOE","A","2005",18560.6579,
"DEU","RENEWABLE","TOT","KTOE","A","2006",22650.9253,
"DEU","RENEWABLE","TOT","KTOE","A","2007",26187.2173,
"DEU","RENEWABLE","TOT","KTOE","A","2008",27203.4528,
"DEU","RENEWABLE","TOT","KTOE","A","2009",27084.5905,
"DEU","RENEWABLE","TOT","KTOE","A","2010",30757.0343,
"DEU","RENEWABLE","TOT","KTOE","A","2011",31852.1844,
"DEU","RENEWABLE","TOT","KTOE","A","2012",35785.3853,
"DEU","RENEWABLE","TOT","KTOE","A","2013",36881.4335,
"DEU","RENEWABLE","TOT","KTOE","A","2014",36625.3975,
"DEU","RENEWABLE","TOT","KTOE","A","2015",39025.49,
"DEU","RENEWABLE","TOT","KTOE","A","2016",38853.081,
"DEU","RENEWABLE","TOT","KTOE","A","2017",41446.8485,
"DEU","RENEWABLE","TOT","KTOE","A","2018",41885.0377,
"DEU","RENEWABLE","TOT","KTOE","A","2019",44019.0946,
"GRC","RENEWABLE","TOT","KTOE","A","1960",39.9828,
"GRC","RENEWABLE","TOT","KTOE","A","1961",49.957,
"GRC","RENEWABLE","TOT","KTOE","A","1962",55.546,
"GRC","RENEWABLE","TOT","KTOE","A","1963",72.8289,
"GRC","RENEWABLE","TOT","KTOE","A","1964",67.9278,
"GRC","RENEWABLE","TOT","KTOE","A","1965",68.8736,
"GRC","RENEWABLE","TOT","KTOE","A","1966",148.7532,
"GRC","RENEWABLE","TOT","KTOE","A","1967",142.7343,
"GRC","RENEWABLE","TOT","KTOE","A","1968",117.6268,
"GRC","RENEWABLE","TOT","KTOE","A","1969",176.6982,
"GRC","RENEWABLE","TOT","KTOE","A","1970",676.6409,
"GRC","RENEWABLE","TOT","KTOE","A","1971",678.0167,
"GRC","RENEWABLE","TOT","KTOE","A","1972",680.1663,
"GRC","RENEWABLE","TOT","KTOE","A","1973",641.1293,
"GRC","RENEWABLE","TOT","KTOE","A","1974",651.7914,
"GRC","RENEWABLE","TOT","KTOE","A","1975",623.2445,
"GRC","RENEWABLE","TOT","KTOE","A","1976",611.5506,
"GRC","RENEWABLE","TOT","KTOE","A","1977",615.248,
"GRC","RENEWABLE","TOT","KTOE","A","1978",706.9075,
"GRC","RENEWABLE","TOT","KTOE","A","1979",756.6065,
"GRC","RENEWABLE","TOT","KTOE","A","1980",742.763,
"GRC","RENEWABLE","TOT","KTOE","A","1981",742.935,
"GRC","RENEWABLE","TOT","KTOE","A","1982",756.1766,
"GRC","RENEWABLE","TOT","KTOE","A","1983",651.1895,
"GRC","RENEWABLE","TOT","KTOE","A","1984",696.0734,
"GRC","RENEWABLE","TOT","KTOE","A","1985",691.1723,
"GRC","RENEWABLE","TOT","KTOE","A","1986",728.1456,
"GRC","RENEWABLE","TOT","KTOE","A","1987",739.123,
"GRC","RENEWABLE","TOT","KTOE","A","1988",703.5254,
"GRC","RENEWABLE","TOT","KTOE","A","1989",678.0262,
"GRC","RENEWABLE","TOT","KTOE","A","1990",1104.6527,
"GRC","RENEWABLE","TOT","KTOE","A","1991",1229.6646,
"GRC","RENEWABLE","TOT","KTOE","A","1992",1161.5697,
"GRC","RENEWABLE","TOT","KTOE","A","1993",1177.902,
"GRC","RENEWABLE","TOT","KTOE","A","1994",1203.5348,
"GRC","RENEWABLE","TOT","KTOE","A","1995",1289.0465,
"GRC","RENEWABLE","TOT","KTOE","A","1996",1374.0231,
"GRC","RENEWABLE","TOT","KTOE","A","1997",1368.9405,
"GRC","RENEWABLE","TOT","KTOE","A","1998",1362.2623,
"GRC","RENEWABLE","TOT","KTOE","A","1999",1452.5031,
"GRC","RENEWABLE","TOT","KTOE","A","2000",1460.0745,
"GRC","RENEWABLE","TOT","KTOE","A","2001",1377.0373,
"GRC","RENEWABLE","TOT","KTOE","A","2002",1456.1622,
"GRC","RENEWABLE","TOT","KTOE","A","2003",1606.4584,
"GRC","RENEWABLE","TOT","KTOE","A","2004",1635.9369,
"GRC","RENEWABLE","TOT","KTOE","A","2005",1704.4306,
"GRC","RENEWABLE","TOT","KTOE","A","2006",1849.4549,
"GRC","RENEWABLE","TOT","KTOE","A","2007",1756.5841,
"GRC","RENEWABLE","TOT","KTOE","A","2008",1755.6817,
"GRC","RENEWABLE","TOT","KTOE","A","2009",1924.2734,
"GRC","RENEWABLE","TOT","KTOE","A","2010",2189.3971,
"GRC","RENEWABLE","TOT","KTOE","A","2011",2198.6042,
"GRC","RENEWABLE","TOT","KTOE","A","2012",2507.7313,
"GRC","RENEWABLE","TOT","KTOE","A","2013",2671.4863,
"GRC","RENEWABLE","TOT","KTOE","A","2014",2500.8178,
"GRC","RENEWABLE","TOT","KTOE","A","2015",2835.1391,
"GRC","RENEWABLE","TOT","KTOE","A","2016",2698.76,
"GRC","RENEWABLE","TOT","KTOE","A","2017",2619.9792,
"GRC","RENEWABLE","TOT","KTOE","A","2018",2817.2842,
"GRC","RENEWABLE","TOT","KTOE","A","2019",2838.4027,
"HUN","RENEWABLE","TOT","KTOE","A","1960",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1961",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1962",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1963",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1964",,"L"
"HUN","RENEWABLE","TOT","KTOE","A","1965",646.5797,
"HUN","RENEWABLE","TOT","KTOE","A","1966",577.4817,
"HUN","RENEWABLE","TOT","KTOE","A","1967",585.7504,
"HUN","RENEWABLE","TOT","KTOE","A","1968",498.3137,
"HUN","RENEWABLE","TOT","KTOE","A","1969",667.5026,
"HUN","RENEWABLE","TOT","KTOE","A","1970",499.9235,
"HUN","RENEWABLE","TOT","KTOE","A","1971",550.3153,
"HUN","RENEWABLE","TOT","KTOE","A","1972",559.0666,
"HUN","RENEWABLE","TOT","KTOE","A","1973",648.5764,
"HUN","RENEWABLE","TOT","KTOE","A","1974",629.7554,
"HUN","RENEWABLE","TOT","KTOE","A","1975",479.3112,
"HUN","RENEWABLE","TOT","KTOE","A","1976",555.1495,
"HUN","RENEWABLE","TOT","KTOE","A","1977",517.3498,
"HUN","RENEWABLE","TOT","KTOE","A","1978",481.8191,
"HUN","RENEWABLE","TOT","KTOE","A","1979",558.9615,
"HUN","RENEWABLE","TOT","KTOE","A","1980",525.1314,
"HUN","RENEWABLE","TOT","KTOE","A","1981",580.3191,
"HUN","RENEWABLE","TOT","KTOE","A","1982",561.0108,
"HUN","RENEWABLE","TOT","KTOE","A","1983",560.9774,
"HUN","RENEWABLE","TOT","KTOE","A","1984",681.5372,
"HUN","RENEWABLE","TOT","KTOE","A","1985",600.5064,
"HUN","RENEWABLE","TOT","KTOE","A","1986",520.3831,
"HUN","RENEWABLE","TOT","KTOE","A","1987",529.8653,
"HUN","RENEWABLE","TOT","KTOE","A","1988",458.2354,
"HUN","RENEWABLE","TOT","KTOE","A","1989",501.2134,
"HUN","RENEWABLE","TOT","KTOE","A","1990",746.0064,
"HUN","RENEWABLE","TOT","KTOE","A","1991",796.5367,
"HUN","RENEWABLE","TOT","KTOE","A","1992",796.1402,
"HUN","RENEWABLE","TOT","KTOE","A","1993",818.3959,
"HUN","RENEWABLE","TOT","KTOE","A","1994",820.0678,
"HUN","RENEWABLE","TOT","KTOE","A","1995",868.6061,
"HUN","RENEWABLE","TOT","KTOE","A","1996",858.1064,
"HUN","RENEWABLE","TOT","KTOE","A","1997",840.3936,
"HUN","RENEWABLE","TOT","KTOE","A","1998",835.6501,
"HUN","RENEWABLE","TOT","KTOE","A","1999",843.4269,
"HUN","RENEWABLE","TOT","KTOE","A","2000",830.2235,
"HUN","RENEWABLE","TOT","KTOE","A","2001",868.3768,
"HUN","RENEWABLE","TOT","KTOE","A","2002",877.2332,
"HUN","RENEWABLE","TOT","KTOE","A","2003",906.1336,
"HUN","RENEWABLE","TOT","KTOE","A","2004",949.6178,
"HUN","RENEWABLE","TOT","KTOE","A","2005",1689.677,
"HUN","RENEWABLE","TOT","KTOE","A","2006",1704.5475,
"HUN","RENEWABLE","TOT","KTOE","A","2007",1883.0754,
"HUN","RENEWABLE","TOT","KTOE","A","2008",1992.7796,
"HUN","RENEWABLE","TOT","KTOE","A","2009",2542.5577,
"HUN","RENEWABLE","TOT","KTOE","A","2010",2777.5198,
"HUN","RENEWABLE","TOT","KTOE","A","2011",2886.4049,
"HUN","RENEWABLE","TOT","KTOE","A","2012",2952.7707,
"HUN","RENEWABLE","TOT","KTOE","A","2013",3111.6079,
"HUN","RENEWABLE","TOT","KTOE","A","2014",2860.072,
"HUN","RENEWABLE","TOT","KTOE","A","2015",3019.561,
"HUN","RENEWABLE","TOT","KTOE","A","2016",3005.1256,
"HUN","RENEWABLE","TOT","KTOE","A","2017",2967.5051,
"HUN","RENEWABLE","TOT","KTOE","A","2018",2784.2769,
"HUN","RENEWABLE","TOT","KTOE","A","2019",2754.9847,
"ISL","RENEWABLE","TOT","KTOE","A","1960",150.8694,
"ISL","RENEWABLE","TOT","KTOE","A","1961",157.9344,
"ISL","RENEWABLE","TOT","KTOE","A","1962",170.0249,
"ISL","RENEWABLE","TOT","KTOE","A","1963",184.4416,
"ISL","RENEWABLE","TOT","KTOE","A","1964",198.949,
"ISL","RENEWABLE","TOT","KTOE","A","1965",201.4283,
"ISL","RENEWABLE","TOT","KTOE","A","1966",222.3894,
"ISL","RENEWABLE","TOT","KTOE","A","1967",241.1961,
"ISL","RENEWABLE","TOT","KTOE","A","1968",272.6808,
"ISL","RENEWABLE","TOT","KTOE","A","1969",310.4614,
"ISL","RENEWABLE","TOT","KTOE","A","1970",395.0177,
"ISL","RENEWABLE","TOT","KTOE","A","1971",422.9818,
"ISL","RENEWABLE","TOT","KTOE","A","1972",458.9042,
"ISL","RENEWABLE","TOT","KTOE","A","1973",541.3251,
"ISL","RENEWABLE","TOT","KTOE","A","1974",530.8589,
"ISL","RENEWABLE","TOT","KTOE","A","1975",578.609,
"ISL","RENEWABLE","TOT","KTOE","A","1976",614.9757,
"ISL","RENEWABLE","TOT","KTOE","A","1977",676.6648,
"ISL","RENEWABLE","TOT","KTOE","A","1978",709.2385,
"ISL","RENEWABLE","TOT","KTOE","A","1979",844.9651,
"ISL","RENEWABLE","TOT","KTOE","A","1980",904.1798,
"ISL","RENEWABLE","TOT","KTOE","A","1981",1096.3982,
"ISL","RENEWABLE","TOT","KTOE","A","1982",1161.6987,
"ISL","RENEWABLE","TOT","KTOE","A","1983",1230.0038,
"ISL","RENEWABLE","TOT","KTOE","A","1984",1251.0127,
"ISL","RENEWABLE","TOT","KTOE","A","1985",1252.5891,
"ISL","RENEWABLE","TOT","KTOE","A","1986",1276.0915,
"ISL","RENEWABLE","TOT","KTOE","A","1987",1316.2129,
"ISL","RENEWABLE","TOT","KTOE","A","1988",1371.8735,
"ISL","RENEWABLE","TOT","KTOE","A","1989",1409.8452,
"ISL","RENEWABLE","TOT","KTOE","A","1990",1620.0057,
"ISL","RENEWABLE","TOT","KTOE","A","1991",1498.5048,
"ISL","RENEWABLE","TOT","KTOE","A","1992",1422.1362,
"ISL","RENEWABLE","TOT","KTOE","A","1993",1521.5582,
"ISL","RENEWABLE","TOT","KTOE","A","1994",1544.3775,
"ISL","RENEWABLE","TOT","KTOE","A","1995",1561.0298,
"ISL","RENEWABLE","TOT","KTOE","A","1996",1647.6353,
"ISL","RENEWABLE","TOT","KTOE","A","1997",1634.5944,
"ISL","RENEWABLE","TOT","KTOE","A","1998",1782.0674,
"ISL","RENEWABLE","TOT","KTOE","A","1999",2102.8279,
"ISL","RENEWABLE","TOT","KTOE","A","2000",2413.0028,
"ISL","RENEWABLE","TOT","KTOE","A","2001",2326.4498,
"ISL","RENEWABLE","TOT","KTOE","A","2002",2388.7982,
"ISL","RENEWABLE","TOT","KTOE","A","2003",2395.6674,
"ISL","RENEWABLE","TOT","KTOE","A","2004",2332.7697,
"ISL","RENEWABLE","TOT","KTOE","A","2005",2383.5962,
"ISL","RENEWABLE","TOT","KTOE","A","2006",3105.3023,
"ISL","RENEWABLE","TOT","KTOE","A","2007",3849.7755,
"ISL","RENEWABLE","TOT","KTOE","A","2008",4506.0715,
"ISL","RENEWABLE","TOT","KTOE","A","2009",4730.687,
"ISL","RENEWABLE","TOT","KTOE","A","2010",4790.4653,
"ISL","RENEWABLE","TOT","KTOE","A","2011",5199.1067,
"ISL","RENEWABLE","TOT","KTOE","A","2012",5070.7032,
"ISL","RENEWABLE","TOT","KTOE","A","2013",5284.229,
"ISL","RENEWABLE","TOT","KTOE","A","2014",5234.6088,
"ISL","RENEWABLE","TOT","KTOE","A","2015",4941.5829,
"ISL","RENEWABLE","TOT","KTOE","A","2016",4620.6242,
"ISL","RENEWABLE","TOT","KTOE","A","2017",4938.5651,
"ISL","RENEWABLE","TOT","KTOE","A","2018",5447.5967,
"ISL","RENEWABLE","TOT","KTOE","A","2019",5456.8352,
"IRL","RENEWABLE","TOT","KTOE","A","1960",80.1376,
"IRL","RENEWABLE","TOT","KTOE","A","1961",63.4566,
"IRL","RENEWABLE","TOT","KTOE","A","1962",56.6638,
"IRL","RENEWABLE","TOT","KTOE","A","1963",56.3199,
"IRL","RENEWABLE","TOT","KTOE","A","1964",67.4119,
"IRL","RENEWABLE","TOT","KTOE","A","1965",80.9114,
"IRL","RENEWABLE","TOT","KTOE","A","1966",73.2588,
"IRL","RENEWABLE","TOT","KTOE","A","1967",68.5297,
"IRL","RENEWABLE","TOT","KTOE","A","1968",66.2941,
"IRL","RENEWABLE","TOT","KTOE","A","1969",50.129,
"IRL","RENEWABLE","TOT","KTOE","A","1970",68.9596,
"IRL","RENEWABLE","TOT","KTOE","A","1971",40.0688,
"IRL","RENEWABLE","TOT","KTOE","A","1972",58.6414,
"IRL","RENEWABLE","TOT","KTOE","A","1973",55.374,
"IRL","RENEWABLE","TOT","KTOE","A","1974",67.5838,
"IRL","RENEWABLE","TOT","KTOE","A","1975",44.7979,
"IRL","RENEWABLE","TOT","KTOE","A","1976",51.0748,
"IRL","RENEWABLE","TOT","KTOE","A","1977",64.4024,
"IRL","RENEWABLE","TOT","KTOE","A","1978",60.0172,
"IRL","RENEWABLE","TOT","KTOE","A","1979",71.0232,
"IRL","RENEWABLE","TOT","KTOE","A","1980",72.055,
"IRL","RENEWABLE","TOT","KTOE","A","1981",74.1187,
"IRL","RENEWABLE","TOT","KTOE","A","1982",68.9596,
"IRL","RENEWABLE","TOT","KTOE","A","1983",67.4119,
"IRL","RENEWABLE","TOT","KTOE","A","1984",59.1574,
"IRL","RENEWABLE","TOT","KTOE","A","1985",71.6251,
"IRL","RENEWABLE","TOT","KTOE","A","1986",79.0198,
"IRL","RENEWABLE","TOT","KTOE","A","1987",58.5555,
"IRL","RENEWABLE","TOT","KTOE","A","1988",74.9785,
"IRL","RENEWABLE","TOT","KTOE","A","1989",59.5013,
"IRL","RENEWABLE","TOT","KTOE","A","1990",167.7223,
"IRL","RENEWABLE","TOT","KTOE","A","1991",167.7633,
"IRL","RENEWABLE","TOT","KTOE","A","1992",162.4439,
"IRL","RENEWABLE","TOT","KTOE","A","1993",160.5523,
"IRL","RENEWABLE","TOT","KTOE","A","1994",174.1198,
"IRL","RENEWABLE","TOT","KTOE","A","1995",154.6022,
"IRL","RENEWABLE","TOT","KTOE","A","1996",168.5281,
"IRL","RENEWABLE","TOT","KTOE","A","1997",180.7065,
"IRL","RENEWABLE","TOT","KTOE","A","1998",231.3522,
"IRL","RENEWABLE","TOT","KTOE","A","1999",221.7275,
"IRL","RENEWABLE","TOT","KTOE","A","2000",235.0317,
"IRL","RENEWABLE","TOT","KTOE","A","2001",233.8243,
"IRL","RENEWABLE","TOT","KTOE","A","2002",260.9086,
"IRL","RENEWABLE","TOT","KTOE","A","2003",235.0343,
"IRL","RENEWABLE","TOT","KTOE","A","2004",281.8612,
"IRL","RENEWABLE","TOT","KTOE","A","2005",366.1617,
"IRL","RENEWABLE","TOT","KTOE","A","2006",423.1732,
"IRL","RENEWABLE","TOT","KTOE","A","2007",477.9298,
"IRL","RENEWABLE","TOT","KTOE","A","2008",574.9529,
"IRL","RENEWABLE","TOT","KTOE","A","2009",662.9494,
"IRL","RENEWABLE","TOT","KTOE","A","2010",662.7276,
"IRL","RENEWABLE","TOT","KTOE","A","2011",766.8966,
"IRL","RENEWABLE","TOT","KTOE","A","2012",778.0856,
"IRL","RENEWABLE","TOT","KTOE","A","2013",840.2211,
"IRL","RENEWABLE","TOT","KTOE","A","2014",958.0007,
"IRL","RENEWABLE","TOT","KTOE","A","2015",1072.6789,
"IRL","RENEWABLE","TOT","KTOE","A","2016",1102.6387,
"IRL","RENEWABLE","TOT","KTOE","A","2017",1309.8009,
"IRL","RENEWABLE","TOT","KTOE","A","2018",1423.737,
"IRL","RENEWABLE","TOT","KTOE","A","2019",1500.2851,
"ITA","RENEWABLE","TOT","KTOE","A","1960",5752.0207,
"ITA","RENEWABLE","TOT","KTOE","A","1961",5559.0714,
"ITA","RENEWABLE","TOT","KTOE","A","1962",5367.4978,
"ITA","RENEWABLE","TOT","KTOE","A","1963",6023.9897,
"ITA","RENEWABLE","TOT","KTOE","A","1964",5525.6234,
"ITA","RENEWABLE","TOT","KTOE","A","1965",5880.8254,
"ITA","RENEWABLE","TOT","KTOE","A","1966",6023.2158,
"ITA","RENEWABLE","TOT","KTOE","A","1967",5884.7807,
"ITA","RENEWABLE","TOT","KTOE","A","1968",5985.9845,
"ITA","RENEWABLE","TOT","KTOE","A","1969",5917.111,
"ITA","RENEWABLE","TOT","KTOE","A","1970",6118.2239,
"ITA","RENEWABLE","TOT","KTOE","A","1971",5868.4055,
"ITA","RENEWABLE","TOT","KTOE","A","1972",6022.6139,
"ITA","RENEWABLE","TOT","KTOE","A","1973",5602.6034,
"ITA","RENEWABLE","TOT","KTOE","A","1974",6614.7703,
"ITA","RENEWABLE","TOT","KTOE","A","1975",6771.9643,
"ITA","RENEWABLE","TOT","KTOE","A","1976",6580.2188,
"ITA","RENEWABLE","TOT","KTOE","A","1977",7478.1312,
"ITA","RENEWABLE","TOT","KTOE","A","1978",6875.5756,
"ITA","RENEWABLE","TOT","KTOE","A","1979",6963.8436,
"ITA","RENEWABLE","TOT","KTOE","A","1980",7104.3851,
"ITA","RENEWABLE","TOT","KTOE","A","1981",6978.6807,
"ITA","RENEWABLE","TOT","KTOE","A","1982",6858.2975,
"ITA","RENEWABLE","TOT","KTOE","A","1983",6861.6604,
"ITA","RENEWABLE","TOT","KTOE","A","1984",7099.3026,
"ITA","RENEWABLE","TOT","KTOE","A","1985",6717.8084,
"ITA","RENEWABLE","TOT","KTOE","A","1986",6991.1053,
"ITA","RENEWABLE","TOT","KTOE","A","1987",6979.6026,
"ITA","RENEWABLE","TOT","KTOE","A","1988",7207.4281,
"ITA","RENEWABLE","TOT","KTOE","A","1989",6715.4056,
"ITA","RENEWABLE","TOT","KTOE","A","1990",6472.4182,
"ITA","RENEWABLE","TOT","KTOE","A","1991",7510.5618,
"ITA","RENEWABLE","TOT","KTOE","A","1992",7921.6014,
"ITA","RENEWABLE","TOT","KTOE","A","1993",7975.3989,
"ITA","RENEWABLE","TOT","KTOE","A","1994",8253.8358,
"ITA","RENEWABLE","TOT","KTOE","A","1995",7719.2462,
"ITA","RENEWABLE","TOT","KTOE","A","1996",8354.8391,
"ITA","RENEWABLE","TOT","KTOE","A","1997",8654.667,
"ITA","RENEWABLE","TOT","KTOE","A","1998",9043.427,
"ITA","RENEWABLE","TOT","KTOE","A","1999",9773.4069,
"ITA","RENEWABLE","TOT","KTOE","A","2000",10112.8263,
"ITA","RENEWABLE","TOT","KTOE","A","2001",10341.0811,
"ITA","RENEWABLE","TOT","KTOE","A","2002",10889.3784,
"ITA","RENEWABLE","TOT","KTOE","A","2003",12909.2691,
"ITA","RENEWABLE","TOT","KTOE","A","2004",12963.4508,
"ITA","RENEWABLE","TOT","KTOE","A","2005",14106.7698,
"ITA","RENEWABLE","TOT","KTOE","A","2006",15326.5148,
"ITA","RENEWABLE","TOT","KTOE","A","2007",16945.8826,
"ITA","RENEWABLE","TOT","KTOE","A","2008",19707.1549,
"ITA","RENEWABLE","TOT","KTOE","A","2009",21026.5278,
